document_id,ticker,company,form_type,filing_date,source,characters,chunks,source_url
finder_a37308c4,a37308c4,a37308c4,benchmark-evidence,,benchmark-evidence,2845,2,
finder_d5f36478,d5f36478,d5f36478,benchmark-evidence,,benchmark-evidence,2604,2,
finder_b9d5a3e0,b9d5a3e0,b9d5a3e0,benchmark-evidence,,benchmark-evidence,1578,1,
finder_7d0da7d3,7d0da7d3,7d0da7d3,benchmark-evidence,,benchmark-evidence,786,1,
finder_9bba5ae0,9bba5ae0,9bba5ae0,benchmark-evidence,,benchmark-evidence,91,1,
finder_f56cb1b8,f56cb1b8,f56cb1b8,benchmark-evidence,,benchmark-evidence,8439,4,
finder_7afb4cb7,7afb4cb7,7afb4cb7,benchmark-evidence,,benchmark-evidence,1358,1,
finder_652a4ffa,652a4ffa,652a4ffa,benchmark-evidence,,benchmark-evidence,241,1,
finder_efe884cc,efe884cc,efe884cc,benchmark-evidence,,benchmark-evidence,855,1,
finder_cced490e,cced490e,cced490e,benchmark-evidence,,benchmark-evidence,1802,1,
finder_f7672a09,f7672a09,f7672a09,benchmark-evidence,,benchmark-evidence,3267,2,
finder_f6d8272a,f6d8272a,f6d8272a,benchmark-evidence,,benchmark-evidence,2593,1,
finder_1f02c108,1f02c108,1f02c108,benchmark-evidence,,benchmark-evidence,2643,2,
finder_e087563f,e087563f,e087563f,benchmark-evidence,,benchmark-evidence,850,1,
finder_d1a75cc3,d1a75cc3,d1a75cc3,benchmark-evidence,,benchmark-evidence,598,1,
finder_1e3ebd79,1e3ebd79,1e3ebd79,benchmark-evidence,,benchmark-evidence,1244,1,
finder_4c334e59,4c334e59,4c334e59,benchmark-evidence,,benchmark-evidence,6814,3,
finder_19a1d7bc,19a1d7bc,19a1d7bc,benchmark-evidence,,benchmark-evidence,1163,1,
finder_4bfb4218,4bfb4218,4bfb4218,benchmark-evidence,,benchmark-evidence,7715,4,
finder_5d2eb96f,5d2eb96f,5d2eb96f,benchmark-evidence,,benchmark-evidence,951,1,
finder_cd635380,cd635380,cd635380,benchmark-evidence,,benchmark-evidence,8321,4,
finder_45f99eae,45f99eae,45f99eae,benchmark-evidence,,benchmark-evidence,2588,2,
finder_50a5fbfa,50a5fbfa,50a5fbfa,benchmark-evidence,,benchmark-evidence,1180,1,
finder_d47cf7de,d47cf7de,d47cf7de,benchmark-evidence,,benchmark-evidence,4376,2,
finder_428ca2ca,428ca2ca,428ca2ca,benchmark-evidence,,benchmark-evidence,1535,1,
finder_94d9c7ca,94d9c7ca,94d9c7ca,benchmark-evidence,,benchmark-evidence,696,1,
finder_393901ee,393901ee,393901ee,benchmark-evidence,,benchmark-evidence,1793,1,
finder_133a4c15,133a4c15,133a4c15,benchmark-evidence,,benchmark-evidence,12089,6,
finder_a0aa4acb,a0aa4acb,a0aa4acb,benchmark-evidence,,benchmark-evidence,1841,1,
finder_6ea9a992,6ea9a992,6ea9a992,benchmark-evidence,,benchmark-evidence,4280,2,
finder_e209a313,e209a313,e209a313,benchmark-evidence,,benchmark-evidence,666,1,
finder_ac7cef6f,ac7cef6f,ac7cef6f,benchmark-evidence,,benchmark-evidence,5847,3,
finder_00e57882,00e57882,00e57882,benchmark-evidence,,benchmark-evidence,179,1,
finder_d8b68b71,d8b68b71,d8b68b71,benchmark-evidence,,benchmark-evidence,1271,1,
finder_7e6ca9c1,7e6ca9c1,7e6ca9c1,benchmark-evidence,,benchmark-evidence,2643,2,
finder_700691de,700691de,700691de,benchmark-evidence,,benchmark-evidence,1585,1,
finder_c250208a,c250208a,c250208a,benchmark-evidence,,benchmark-evidence,418,1,
finder_6bafaeb5,6bafaeb5,6bafaeb5,benchmark-evidence,,benchmark-evidence,854,1,
finder_18269a3a,18269a3a,18269a3a,benchmark-evidence,,benchmark-evidence,6562,3,
finder_62f08e8e,62f08e8e,62f08e8e,benchmark-evidence,,benchmark-evidence,4494,2,
finder_d7bf030d,d7bf030d,d7bf030d,benchmark-evidence,,benchmark-evidence,2116,1,
finder_baccb7bd,baccb7bd,baccb7bd,benchmark-evidence,,benchmark-evidence,1030,1,
finder_4dcbd5c1,4dcbd5c1,4dcbd5c1,benchmark-evidence,,benchmark-evidence,7255,4,
finder_21a23946,21a23946,21a23946,benchmark-evidence,,benchmark-evidence,1287,1,
finder_82f1fe5f,82f1fe5f,82f1fe5f,benchmark-evidence,,benchmark-evidence,2694,2,
finder_7a61ccc1,7a61ccc1,7a61ccc1,benchmark-evidence,,benchmark-evidence,2591,2,
finder_587fb46d,587fb46d,587fb46d,benchmark-evidence,,benchmark-evidence,923,1,
finder_123e8718,123e8718,123e8718,benchmark-evidence,,benchmark-evidence,715,1,
finder_ac9ac6a4,ac9ac6a4,ac9ac6a4,benchmark-evidence,,benchmark-evidence,2525,2,
finder_f6724406,f6724406,f6724406,benchmark-evidence,,benchmark-evidence,8088,4,
finder_990bcfc5,990bcfc5,990bcfc5,benchmark-evidence,,benchmark-evidence,3609,2,
finder_490aa0ad,490aa0ad,490aa0ad,benchmark-evidence,,benchmark-evidence,7056,4,
finder_7924cdff,7924cdff,7924cdff,benchmark-evidence,,benchmark-evidence,4697,3,
finder_0ef12cca,0ef12cca,0ef12cca,benchmark-evidence,,benchmark-evidence,25052,13,
finder_9ea63686,9ea63686,9ea63686,benchmark-evidence,,benchmark-evidence,808,1,
finder_355b1d3d,355b1d3d,355b1d3d,benchmark-evidence,,benchmark-evidence,249,1,
finder_2a23bce1,2a23bce1,2a23bce1,benchmark-evidence,,benchmark-evidence,8168,4,
finder_e911b5eb,e911b5eb,e911b5eb,benchmark-evidence,,benchmark-evidence,1458,1,
finder_98b7aadf,98b7aadf,98b7aadf,benchmark-evidence,,benchmark-evidence,503,1,
finder_37300b8f,37300b8f,37300b8f,benchmark-evidence,,benchmark-evidence,1839,1,
finder_8ae6295f,8ae6295f,8ae6295f,benchmark-evidence,,benchmark-evidence,8626,4,
finder_39042960,39042960,39042960,benchmark-evidence,,benchmark-evidence,2431,1,
finder_d27d275a,d27d275a,d27d275a,benchmark-evidence,,benchmark-evidence,1910,1,
finder_c3775ad4,c3775ad4,c3775ad4,benchmark-evidence,,benchmark-evidence,374,1,
finder_0afad95e,0afad95e,0afad95e,benchmark-evidence,,benchmark-evidence,5648,3,
finder_91019766,91019766,91019766,benchmark-evidence,,benchmark-evidence,3411,2,
finder_56e7d468,56e7d468,56e7d468,benchmark-evidence,,benchmark-evidence,1427,1,
finder_9d48e330,9d48e330,9d48e330,benchmark-evidence,,benchmark-evidence,4135,2,
finder_ecb2b6d2,ecb2b6d2,ecb2b6d2,benchmark-evidence,,benchmark-evidence,1806,1,
finder_2e8d4ae8,2e8d4ae8,2e8d4ae8,benchmark-evidence,,benchmark-evidence,1112,1,
finder_369617bd,369617bd,369617bd,benchmark-evidence,,benchmark-evidence,670,1,
finder_1aea581f,1aea581f,1aea581f,benchmark-evidence,,benchmark-evidence,8634,4,
finder_96967cb0,96967cb0,96967cb0,benchmark-evidence,,benchmark-evidence,1595,1,
finder_de9591c4,de9591c4,de9591c4,benchmark-evidence,,benchmark-evidence,2689,2,
finder_1ecb9c9c,1ecb9c9c,1ecb9c9c,benchmark-evidence,,benchmark-evidence,806,1,
finder_9b145f20,9b145f20,9b145f20,benchmark-evidence,,benchmark-evidence,806,1,
finder_2683bec9,2683bec9,2683bec9,benchmark-evidence,,benchmark-evidence,995,1,
finder_f845a391,f845a391,f845a391,benchmark-evidence,,benchmark-evidence,2249,1,
finder_0fb3237d,0fb3237d,0fb3237d,benchmark-evidence,,benchmark-evidence,498,1,
finder_2d1a2d5b,2d1a2d5b,2d1a2d5b,benchmark-evidence,,benchmark-evidence,1773,1,
finder_98796dd9,98796dd9,98796dd9,benchmark-evidence,,benchmark-evidence,601,1,
finder_431f6e40,431f6e40,431f6e40,benchmark-evidence,,benchmark-evidence,1543,1,
finder_5bfcb475,5bfcb475,5bfcb475,benchmark-evidence,,benchmark-evidence,5169,3,
finder_f337a59b,f337a59b,f337a59b,benchmark-evidence,,benchmark-evidence,3091,2,
finder_d6081117,d6081117,d6081117,benchmark-evidence,,benchmark-evidence,2541,2,
finder_806e970c,806e970c,806e970c,benchmark-evidence,,benchmark-evidence,1243,1,
finder_8b174f42,8b174f42,8b174f42,benchmark-evidence,,benchmark-evidence,7889,4,
finder_05d9f1d9,05d9f1d9,05d9f1d9,benchmark-evidence,,benchmark-evidence,1464,1,
finder_533b32ed,533b32ed,533b32ed,benchmark-evidence,,benchmark-evidence,2386,2,
finder_eb768f3f,eb768f3f,eb768f3f,benchmark-evidence,,benchmark-evidence,1450,1,
finder_7b2afd29,7b2afd29,7b2afd29,benchmark-evidence,,benchmark-evidence,600,1,
finder_e280edea,e280edea,e280edea,benchmark-evidence,,benchmark-evidence,2603,2,
finder_cb1af657,cb1af657,cb1af657,benchmark-evidence,,benchmark-evidence,13903,7,
finder_9f4c64ae,9f4c64ae,9f4c64ae,benchmark-evidence,,benchmark-evidence,1207,1,
finder_ee519312,ee519312,ee519312,benchmark-evidence,,benchmark-evidence,2813,2,
finder_ac818c3a,ac818c3a,ac818c3a,benchmark-evidence,,benchmark-evidence,2920,2,
finder_c5624272,c5624272,c5624272,benchmark-evidence,,benchmark-evidence,6441,3,
finder_9a1d46b3,9a1d46b3,9a1d46b3,benchmark-evidence,,benchmark-evidence,1548,1,
finder_54768897,54768897,54768897,benchmark-evidence,,benchmark-evidence,409,1,
finder_a16a9897,a16a9897,a16a9897,benchmark-evidence,,benchmark-evidence,4416,2,
finder_31b63c4f,31b63c4f,31b63c4f,benchmark-evidence,,benchmark-evidence,1316,1,
finder_bb6fd7cb,bb6fd7cb,bb6fd7cb,benchmark-evidence,,benchmark-evidence,810,1,
finder_323b83f6,323b83f6,323b83f6,benchmark-evidence,,benchmark-evidence,1562,1,
finder_8883cc7c,8883cc7c,8883cc7c,benchmark-evidence,,benchmark-evidence,6256,3,
finder_cfac0c27,cfac0c27,cfac0c27,benchmark-evidence,,benchmark-evidence,1430,1,
finder_2185b65c,2185b65c,2185b65c,benchmark-evidence,,benchmark-evidence,2933,2,
finder_d34ab03e,d34ab03e,d34ab03e,benchmark-evidence,,benchmark-evidence,602,1,
finder_a833aeb7,a833aeb7,a833aeb7,benchmark-evidence,,benchmark-evidence,1796,1,
finder_dda6eba3,dda6eba3,dda6eba3,benchmark-evidence,,benchmark-evidence,2993,2,
finder_75a7eb96,75a7eb96,75a7eb96,benchmark-evidence,,benchmark-evidence,746,1,
finder_a0d166cf,a0d166cf,a0d166cf,benchmark-evidence,,benchmark-evidence,2249,1,
finder_e98693ab,e98693ab,e98693ab,benchmark-evidence,,benchmark-evidence,1531,1,
finder_08c5453b,08c5453b,08c5453b,benchmark-evidence,,benchmark-evidence,3757,2,
finder_bd626d7c,bd626d7c,bd626d7c,benchmark-evidence,,benchmark-evidence,601,1,
finder_0a854fa0,0a854fa0,0a854fa0,benchmark-evidence,,benchmark-evidence,5962,3,
finder_9b18ba57,9b18ba57,9b18ba57,benchmark-evidence,,benchmark-evidence,2280,1,
finder_d7e94ea9,d7e94ea9,d7e94ea9,benchmark-evidence,,benchmark-evidence,2440,2,
finder_b8ac8b36,b8ac8b36,b8ac8b36,benchmark-evidence,,benchmark-evidence,1056,1,
finder_7b8b858f,7b8b858f,7b8b858f,benchmark-evidence,,benchmark-evidence,1974,1,
finder_dd721b43,dd721b43,dd721b43,benchmark-evidence,,benchmark-evidence,858,1,
finder_061bb000,061bb000,061bb000,benchmark-evidence,,benchmark-evidence,2402,2,
finder_9c496b06,9c496b06,9c496b06,benchmark-evidence,,benchmark-evidence,4927,3,
finder_5c365180,5c365180,5c365180,benchmark-evidence,,benchmark-evidence,2238,1,
finder_faf3f30e,faf3f30e,faf3f30e,benchmark-evidence,,benchmark-evidence,497,1,
finder_9aea4c5f,9aea4c5f,9aea4c5f,benchmark-evidence,,benchmark-evidence,1111,1,
finder_94901b81,94901b81,94901b81,benchmark-evidence,,benchmark-evidence,9109,5,
finder_1962e21f,1962e21f,1962e21f,benchmark-evidence,,benchmark-evidence,2278,1,
finder_a5c13753,a5c13753,a5c13753,benchmark-evidence,,benchmark-evidence,8711,5,
finder_69efc866,69efc866,69efc866,benchmark-evidence,,benchmark-evidence,1099,1,
finder_9feb175e,9feb175e,9feb175e,benchmark-evidence,,benchmark-evidence,2398,1,
finder_0bb7750c,0bb7750c,0bb7750c,benchmark-evidence,,benchmark-evidence,2038,1,
finder_fa1c6a61,fa1c6a61,fa1c6a61,benchmark-evidence,,benchmark-evidence,1737,1,
finder_e027e572,e027e572,e027e572,benchmark-evidence,,benchmark-evidence,244,1,
finder_1dc1afeb,1dc1afeb,1dc1afeb,benchmark-evidence,,benchmark-evidence,1753,1,
finder_57130ec1,57130ec1,57130ec1,benchmark-evidence,,benchmark-evidence,651,1,
finder_e82f3fcf,e82f3fcf,e82f3fcf,benchmark-evidence,,benchmark-evidence,2146,2,
finder_852fe7da,852fe7da,852fe7da,benchmark-evidence,,benchmark-evidence,6959,3,
finder_a426d41b,a426d41b,a426d41b,benchmark-evidence,,benchmark-evidence,3303,2,
finder_60c0384c,60c0384c,60c0384c,benchmark-evidence,,benchmark-evidence,1052,1,
finder_c942e7e5,c942e7e5,c942e7e5,benchmark-evidence,,benchmark-evidence,880,1,
finder_e1534647,e1534647,e1534647,benchmark-evidence,,benchmark-evidence,1672,1,
finder_599cc6b3,599cc6b3,599cc6b3,benchmark-evidence,,benchmark-evidence,3965,2,
finder_3136fdea,3136fdea,3136fdea,benchmark-evidence,,benchmark-evidence,3310,2,
finder_7edf8d66,7edf8d66,7edf8d66,benchmark-evidence,,benchmark-evidence,1908,1,
finder_d53ecbc8,d53ecbc8,d53ecbc8,benchmark-evidence,,benchmark-evidence,1653,1,
finder_dd4ce14f,dd4ce14f,dd4ce14f,benchmark-evidence,,benchmark-evidence,622,1,
finder_361e177e,361e177e,361e177e,benchmark-evidence,,benchmark-evidence,1214,1,
finder_3dd6aab1,3dd6aab1,3dd6aab1,benchmark-evidence,,benchmark-evidence,2940,2,
finder_33c59ebc,33c59ebc,33c59ebc,benchmark-evidence,,benchmark-evidence,4067,2,
finder_122a90a9,122a90a9,122a90a9,benchmark-evidence,,benchmark-evidence,9982,5,
finder_271cdc79,271cdc79,271cdc79,benchmark-evidence,,benchmark-evidence,816,1,
finder_c70a315a,c70a315a,c70a315a,benchmark-evidence,,benchmark-evidence,659,1,
finder_38444072,38444072,38444072,benchmark-evidence,,benchmark-evidence,3441,2,
finder_199c7b53,199c7b53,199c7b53,benchmark-evidence,,benchmark-evidence,482,1,
finder_42425b87,42425b87,42425b87,benchmark-evidence,,benchmark-evidence,604,1,
finder_6c58bdfc,6c58bdfc,6c58bdfc,benchmark-evidence,,benchmark-evidence,1235,1,
finder_f320a2bf,f320a2bf,f320a2bf,benchmark-evidence,,benchmark-evidence,1406,1,
finder_a417bb08,a417bb08,a417bb08,benchmark-evidence,,benchmark-evidence,3774,2,
finder_d669a661,d669a661,d669a661,benchmark-evidence,,benchmark-evidence,6286,3,
finder_91d38ba3,91d38ba3,91d38ba3,benchmark-evidence,,benchmark-evidence,2599,1,
finder_0d73a9c9,0d73a9c9,0d73a9c9,benchmark-evidence,,benchmark-evidence,7159,4,
finder_4b6dd683,4b6dd683,4b6dd683,benchmark-evidence,,benchmark-evidence,361,1,
finder_18c2380e,18c2380e,18c2380e,benchmark-evidence,,benchmark-evidence,2230,1,
finder_b8ef1ebe,b8ef1ebe,b8ef1ebe,benchmark-evidence,,benchmark-evidence,1893,1,
finder_2c566470,2c566470,2c566470,benchmark-evidence,,benchmark-evidence,2291,1,
finder_88d43395,88d43395,88d43395,benchmark-evidence,,benchmark-evidence,2477,2,
finder_e3104253,e3104253,e3104253,benchmark-evidence,,benchmark-evidence,1966,1,
finder_1bc4aa38,1bc4aa38,1bc4aa38,benchmark-evidence,,benchmark-evidence,462,1,
finder_82046d95,82046d95,82046d95,benchmark-evidence,,benchmark-evidence,1100,1,
finder_e1f81036,e1f81036,e1f81036,benchmark-evidence,,benchmark-evidence,5986,3,
finder_38a6cd5a,38a6cd5a,38a6cd5a,benchmark-evidence,,benchmark-evidence,5400,3,
finder_cde54e71,cde54e71,cde54e71,benchmark-evidence,,benchmark-evidence,7782,4,
finder_39c3d7fa,39c3d7fa,39c3d7fa,benchmark-evidence,,benchmark-evidence,841,1,
finder_c6e04e23,c6e04e23,c6e04e23,benchmark-evidence,,benchmark-evidence,9518,5,
finder_5f023cfc,5f023cfc,5f023cfc,benchmark-evidence,,benchmark-evidence,1400,1,
finder_0bb64eb9,0bb64eb9,0bb64eb9,benchmark-evidence,,benchmark-evidence,1215,1,
finder_4fc36784,4fc36784,4fc36784,benchmark-evidence,,benchmark-evidence,248,1,
finder_4b6f026b,4b6f026b,4b6f026b,benchmark-evidence,,benchmark-evidence,1168,1,
finder_158b82b1,158b82b1,158b82b1,benchmark-evidence,,benchmark-evidence,978,1,
finder_907fe84f,907fe84f,907fe84f,benchmark-evidence,,benchmark-evidence,1606,1,
finder_3b71b727,3b71b727,3b71b727,benchmark-evidence,,benchmark-evidence,7001,4,
finder_03d0b73d,03d0b73d,03d0b73d,benchmark-evidence,,benchmark-evidence,1601,1,
finder_82993b3c,82993b3c,82993b3c,benchmark-evidence,,benchmark-evidence,8168,5,
finder_c64d8ea1,c64d8ea1,c64d8ea1,benchmark-evidence,,benchmark-evidence,8348,4,
finder_bacd257d,bacd257d,bacd257d,benchmark-evidence,,benchmark-evidence,4680,3,
finder_9f80837d,9f80837d,9f80837d,benchmark-evidence,,benchmark-evidence,1292,1,
finder_6171914e,6171914e,6171914e,benchmark-evidence,,benchmark-evidence,2644,2,
finder_0c9d6824,0c9d6824,0c9d6824,benchmark-evidence,,benchmark-evidence,1368,1,
finder_beb3f801,beb3f801,beb3f801,benchmark-evidence,,benchmark-evidence,1048,1,
finder_acc5cce6,acc5cce6,acc5cce6,benchmark-evidence,,benchmark-evidence,864,1,
finder_217e91bc,217e91bc,217e91bc,benchmark-evidence,,benchmark-evidence,1723,1,
finder_a152fdd8,a152fdd8,a152fdd8,benchmark-evidence,,benchmark-evidence,5565,3,
finder_651cea32,651cea32,651cea32,benchmark-evidence,,benchmark-evidence,963,1,
finder_29a64506,29a64506,29a64506,benchmark-evidence,,benchmark-evidence,1773,1,
finder_d1541d09,d1541d09,d1541d09,benchmark-evidence,,benchmark-evidence,648,1,
finder_39e943f2,39e943f2,39e943f2,benchmark-evidence,,benchmark-evidence,2780,2,
finder_b4e63696,b4e63696,b4e63696,benchmark-evidence,,benchmark-evidence,2340,2,
finder_6a70b499,6a70b499,6a70b499,benchmark-evidence,,benchmark-evidence,2101,1,
finder_5afab358,5afab358,5afab358,benchmark-evidence,,benchmark-evidence,3156,2,
finder_c9a20570,c9a20570,c9a20570,benchmark-evidence,,benchmark-evidence,1951,1,
finder_b95bb736,b95bb736,b95bb736,benchmark-evidence,,benchmark-evidence,1085,1,
finder_4155a4e6,4155a4e6,4155a4e6,benchmark-evidence,,benchmark-evidence,1055,1,
finder_d7053b5d,d7053b5d,d7053b5d,benchmark-evidence,,benchmark-evidence,6757,3,
finder_0d177134,0d177134,0d177134,benchmark-evidence,,benchmark-evidence,2091,1,
finder_735fbe9f,735fbe9f,735fbe9f,benchmark-evidence,,benchmark-evidence,443,1,
finder_5564af35,5564af35,5564af35,benchmark-evidence,,benchmark-evidence,1049,1,
finder_a286ea58,a286ea58,a286ea58,benchmark-evidence,,benchmark-evidence,4360,3,
finder_8b020fa8,8b020fa8,8b020fa8,benchmark-evidence,,benchmark-evidence,566,1,
finder_ea748a62,ea748a62,ea748a62,benchmark-evidence,,benchmark-evidence,1821,1,
finder_eb7e7303,eb7e7303,eb7e7303,benchmark-evidence,,benchmark-evidence,4236,2,
finder_d6e2192d,d6e2192d,d6e2192d,benchmark-evidence,,benchmark-evidence,1444,1,
finder_cfe24651,cfe24651,cfe24651,benchmark-evidence,,benchmark-evidence,658,1,
finder_beac82bc,beac82bc,beac82bc,benchmark-evidence,,benchmark-evidence,1332,1,
finder_6116554e,6116554e,6116554e,benchmark-evidence,,benchmark-evidence,5446,3,
finder_ee41a440,ee41a440,ee41a440,benchmark-evidence,,benchmark-evidence,1173,1,
finder_76aa8ea4,76aa8ea4,76aa8ea4,benchmark-evidence,,benchmark-evidence,15154,8,
finder_c27a3ce5,c27a3ce5,c27a3ce5,benchmark-evidence,,benchmark-evidence,1131,1,
finder_94efd00c,94efd00c,94efd00c,benchmark-evidence,,benchmark-evidence,7276,4,
finder_d9e70381,d9e70381,d9e70381,benchmark-evidence,,benchmark-evidence,1637,1,
finder_483c0bc9,483c0bc9,483c0bc9,benchmark-evidence,,benchmark-evidence,1265,1,
finder_2861ca65,2861ca65,2861ca65,benchmark-evidence,,benchmark-evidence,1768,1,
finder_0016fe33,0016fe33,0016fe33,benchmark-evidence,,benchmark-evidence,1545,1,
finder_38337cc2,38337cc2,38337cc2,benchmark-evidence,,benchmark-evidence,937,1,
finder_6eada393,6eada393,6eada393,benchmark-evidence,,benchmark-evidence,1669,1,
finder_ca192319,ca192319,ca192319,benchmark-evidence,,benchmark-evidence,6556,3,
finder_1f8a677c,1f8a677c,1f8a677c,benchmark-evidence,,benchmark-evidence,4930,3,
finder_dc7140c7,dc7140c7,dc7140c7,benchmark-evidence,,benchmark-evidence,9894,5,
finder_3b28d9ec,3b28d9ec,3b28d9ec,benchmark-evidence,,benchmark-evidence,623,1,
finder_06ea40c6,06ea40c6,06ea40c6,benchmark-evidence,,benchmark-evidence,11551,6,
finder_f46b1acc,f46b1acc,f46b1acc,benchmark-evidence,,benchmark-evidence,642,1,
finder_9c50928e,9c50928e,9c50928e,benchmark-evidence,,benchmark-evidence,2944,2,
finder_7b70306c,7b70306c,7b70306c,benchmark-evidence,,benchmark-evidence,2509,2,
finder_98c53591,98c53591,98c53591,benchmark-evidence,,benchmark-evidence,963,1,
finder_3c29b579,3c29b579,3c29b579,benchmark-evidence,,benchmark-evidence,1231,1,
finder_fa94abd4,fa94abd4,fa94abd4,benchmark-evidence,,benchmark-evidence,2300,1,
finder_cbffe9b0,cbffe9b0,cbffe9b0,benchmark-evidence,,benchmark-evidence,5783,3,
finder_3164e987,3164e987,3164e987,benchmark-evidence,,benchmark-evidence,3372,2,
finder_759f406d,759f406d,759f406d,benchmark-evidence,,benchmark-evidence,5115,3,
finder_793dc0e4,793dc0e4,793dc0e4,benchmark-evidence,,benchmark-evidence,4952,3,
finder_e4c26a6d,e4c26a6d,e4c26a6d,benchmark-evidence,,benchmark-evidence,2001,1,
finder_82f38d21,82f38d21,82f38d21,benchmark-evidence,,benchmark-evidence,963,1,
finder_73f4ba26,73f4ba26,73f4ba26,benchmark-evidence,,benchmark-evidence,1520,1,
finder_959c188c,959c188c,959c188c,benchmark-evidence,,benchmark-evidence,4547,3,
finder_5a879396,5a879396,5a879396,benchmark-evidence,,benchmark-evidence,1002,1,
finder_4905a7bf,4905a7bf,4905a7bf,benchmark-evidence,,benchmark-evidence,1035,1,
finder_6ae8e16e,6ae8e16e,6ae8e16e,benchmark-evidence,,benchmark-evidence,410,1,
finder_be8b2742,be8b2742,be8b2742,benchmark-evidence,,benchmark-evidence,7191,4,
finder_70603df6,70603df6,70603df6,benchmark-evidence,,benchmark-evidence,5990,3,
finder_75942092,75942092,75942092,benchmark-evidence,,benchmark-evidence,1625,1,
finder_20cfaac9,20cfaac9,20cfaac9,benchmark-evidence,,benchmark-evidence,7423,4,
finder_e547f41c,e547f41c,e547f41c,benchmark-evidence,,benchmark-evidence,504,1,
finder_1785cf99,1785cf99,1785cf99,benchmark-evidence,,benchmark-evidence,2214,1,
finder_364bfa9d,364bfa9d,364bfa9d,benchmark-evidence,,benchmark-evidence,2214,1,
finder_b38fc006,b38fc006,b38fc006,benchmark-evidence,,benchmark-evidence,2253,1,
finder_21dcc948,21dcc948,21dcc948,benchmark-evidence,,benchmark-evidence,915,1,
finder_8ba94b65,8ba94b65,8ba94b65,benchmark-evidence,,benchmark-evidence,495,1,
finder_6be4f487,6be4f487,6be4f487,benchmark-evidence,,benchmark-evidence,1751,1,
finder_f740e627,f740e627,f740e627,benchmark-evidence,,benchmark-evidence,6997,3,
finder_186a31be,186a31be,186a31be,benchmark-evidence,,benchmark-evidence,1723,1,
finder_aff45ad4,aff45ad4,aff45ad4,benchmark-evidence,,benchmark-evidence,8200,5,
finder_55273180,55273180,55273180,benchmark-evidence,,benchmark-evidence,5089,3,
finder_de8f9da7,de8f9da7,de8f9da7,benchmark-evidence,,benchmark-evidence,2606,2,
finder_eb1b6c28,eb1b6c28,eb1b6c28,benchmark-evidence,,benchmark-evidence,915,1,
finder_06e16f3a,06e16f3a,06e16f3a,benchmark-evidence,,benchmark-evidence,2073,1,
finder_56377738,56377738,56377738,benchmark-evidence,,benchmark-evidence,1098,1,
